time,ax,ay,az,floor
0,0,0,0,19
0.01,0,0,0,19
0.02,0,0,0,19
0.03,0,0,0,19
0.04,0,0,0,19
0.05,0,0,0,19
0.06,0,0,0,19
0.07,0,0,0,19
0.08,0,0,0,19
0.09,0,0,0,19
0.1,0,0,0,19
0.11,0,0,0,19
0.12,0,0,0,19
0.13,0,0,0,19
0.14,0,0,0,19
0.15,0,0,0,19
0.16,0,0,0,19
0.17,0,0,0,19
0.18,0,0,0,19
0.19,0,0,0,19
0.2,0,0,0,19
0.21,0,0,0,19
0.22,0,0,0,19
0.23,0,0,0,19
0.24,0,0,0,19
0.25,0,0,0,19
0.26,0,0,0,19
0.27,0,0,0,19
0.28,0,0,0,19
0.29,0,0,0,19
0.3,0,0,0,19
0.31,0,0,0,19
0.32,0,0,0,19
0.33,0,0,0,19
0.34,0,0,0,19
0.35,0,0,0,19
0.36,0,0,0,19
0.37,0,0,0,19
0.38,0,0,0,19
0.39,0,0,0,19
0.4,0,0,0,19
0.41,0,0,0,19
0.42,0,0,0,19
0.43,0,0,0,19
0.44,0,0,0,19
0.45,0,0,0,19
0.46,0,0,0,19
0.47,0,0,0,19
0.48,0,0,0,19
0.49,0,0,0,19
0.5,0,0,0,19
0.51,0,0,0,19
0.52,0,0,0,19
0.53,0,0,0,19
0.54,0,0,0,19
0.55,0,0,0,19
0.56,0,0,0,19
0.57,0,0,0,19
0.58,0,0,0,19
0.59,0,0,0,19
0.6,0,0,0,19
0.61,0,0,0,19
0.62,0,0,0,19
0.63,0,0,0,19
0.64,0,0,0,19
0.65,0,0,0,19
0.66,0,0,0,19
0.67,0,0,0,19
0.68,0,0,0,19
0.69,0,0,0,19
0.7,0,0,0,19
0.71,0,0,0,19
0.72,0,0,0,19
0.73,0,0,0,19
0.74,0,0,0,19
0.75,0,0,0,19
0.76,0,0,0,19
0.77,0,0,0,19
0.78,0,0,0,19
0.79,0,0,0,19
0.8,0,0,0,19
0.81,0,0,0,19
0.82,0,0,0,19
0.83,0,0,0,19
0.84,0,0,0,19
0.85,0,0,0,19
0.86,0,0,0,19
0.87,0,0,0,19
0.88,0,0,0,19
0.89,0,0,0,19
0.9,0,0,0,19
0.91,0,0,0,19
0.92,0,0,0,19
0.93,0,0,0,19
0.94,0,0,0,19
0.95,0,0,0,19
0.96,0,0,0,19
0.97,0,0,0,19
0.98,0,0,0,19
0.99,0,0,0,19
1,0,0,0,19
1.01,0,0,0,19
1.02,0,0,0,19
1.03,0,0,0,19
1.04,0,0,0,19
1.05,0,0,0,19
1.06,0,0,0,19
1.07,0,0,0,19
1.08,0,0,0,19
1.09,0,0,0,19
1.1,0,0,0,19
1.11,0,0,0,19
1.12,0,0,0,19
1.13,0,0,0,19
1.14,0,0,0,19
1.15,0,0,0,19
1.16,0,0,0,19
1.17,0,0,0,19
1.18,0,0,0,19
1.19,0,0,0,19
1.2,0,0,0,19
1.21,0,0,0,19
1.22,0,0,0,19
1.23,0,0,0,19
1.24,0,0,0,19
1.25,0,0,0,19
1.26,0,0,0,19
1.27,0,0,0,19
1.28,0,0,0,19
1.29,0,0,0,19
1.3,0,0,0,19
1.31,0,0,0,19
1.32,0,0,0,19
1.33,0,0,0,19
1.34,0,0,0,19
1.35,0,0,0,19
1.36,0,0,0,19
1.37,0,0,0,19
1.38,0,0,0,19
1.39,0,0,0,19
1.4,0,0,0,19
1.41,0,0,0,19
1.42,0,0,0,19
1.43,0,0,0,19
1.44,0,0,0,19
1.45,0,0,0,19
1.46,0,0,0,19
1.47,0,0,0,19
1.48,0,0,0,19
1.49,0,0,0,19
1.5,0,0,0,19
1.51,0,0,0,19
1.52,0,0,0,19
1.53,0,0,0,19
1.54,0,0,0,19
1.55,0,0,0,19
1.56,0,0,0,19
1.57,0,0,0,19
1.58,0,0,0,19
1.59,0,0,0,19
1.6,0,0,0,19
1.61,0,0,0,19
1.62,0,0,0,19
1.63,0,0,0,19
1.64,0,0,0,19
1.65,0,0,0,19
1.66,0,0,0,19
1.67,0,0,0,19
1.68,0,0,0,19
1.69,0,0,0,19
1.7,0,0,0,19
1.71,0,0,0,19
1.72,0,0,0,19
1.73,0,0,0,19
1.74,0,0,0,19
1.75,0,0,0,19
1.76,0,0,0,19
1.77,0,0,0,19
1.78,0,0,0,19
1.79,0,0,0,19
1.8,0,0,0,19
1.81,0,0,0,19
1.82,0,0,0,19
1.83,0,0,0,19
1.84,0,0,0,19
1.85,0,0,0,19
1.86,0,0,0,19
1.87,0,0,0,19
1.88,0,0,0,19
1.89,0,0,0,19
1.9,0,0,0,19
1.91,0,0,0,19
1.92,0,0,0,19
1.93,0,0,0,19
1.94,0,0,0,19
1.95,0,0,0,19
