time,ax,ay,az,floor
0,0,0,0,15
0.01,0,0,0,15
0.02,0,0,0,15
0.03,0,0,0,15
0.04,0,0,0,15
0.05,0,0,0,15
0.06,0,0,0,15
0.07,0,0,0,15
0.08,0,0,0,15
0.09,0,0,0,15
0.1,0,0,0,15
0.11,0,0,0,15
0.12,0,0,0,15
0.13,0,0,0,15
0.14,0,0,0,15
0.15,0,0,0,15
0.16,0,0,0,15
0.17,0,0,0,15
0.18,0,0,0,15
0.19,0,0,0,15
0.2,0,0,0,15
0.21,0,0,0,15
0.22,0,0,0,15
0.23,0,0,0,15
0.24,0,0,0,15
0.25,0,0,0,15
0.26,0,0,0,15
0.27,0,0,0,15
0.28,0,0,0,15
0.29,0,0,0,15
0.3,0,0,0,15
0.31,0,0,0,15
0.32,0,0,0,15
0.33,0,0,0,15
0.34,0,0,0,15
0.35,0,0,0,15
0.36,0,0,0,15
0.37,0,0,0,15
0.38,0,0,0,15
0.39,0,0,0,15
0.4,0,0,0,15
0.41,0,0,0,15
0.42,0,0,0,15
0.43,0,0,0,15
0.44,0,0,0,15
0.45,0,0,0,15
0.46,0,0,0,15
0.47,0,0,0,15
0.48,0,0,0,15
0.49,0,0,0,15
0.5,0,0,0,15
0.51,0,0,0,15
0.52,0,0,0,15
0.53,0,0,0,15
0.54,0,0,0,15
0.55,0,0,0,15
0.56,0,0,0,15
0.57,0,0,0,15
0.58,0,0,0,15
0.59,0,0,0,15
0.6,0,0,0,15
0.61,0,0,0,15
0.62,0,0,0,15
0.63,0,0,0,15
0.64,0,0,0,15
0.65,0,0,0,15
0.66,0,0,0,15
0.67,0,0,0,15
0.68,0,0,0,15
0.69,0,0,0,15
0.7,0,0,0,15
0.71,0,0,0,15
0.72,0,0,0,15
0.73,0,0,0,15
0.74,0,0,0,15
0.75,0,0,0,15
0.76,0,0,0,15
0.77,0,0,0,15
0.78,0,0,0,15
0.79,0,0,0,15
0.8,0,0,0,15
0.81,0,0,0,15
0.82,0,0,0,15
0.83,0,0,0,15
0.84,0,0,0,15
0.85,0,0,0,15
0.86,0,0,0,15
0.87,0,0,0,15
0.88,0,0,0,15
0.89,0,0,0,15
0.9,0,0,0,15
0.91,0,0,0,15
0.92,0,0,0,15
0.93,0,0,0,15
0.94,0,0,0,15
0.95,0,0,0,15
0.96,0,0,0,15
0.97,0,0,0,15
0.98,0,0,0,15
0.99,0,0,0,15
1,0,0,0,15
1.01,0,0,0,15
1.02,0,0,0,15
1.03,0,0,0,15
1.04,0,0,0,15
1.05,0,0,0,15
1.06,0,0,0,15
1.07,0,0,0,15
1.08,0,0,0,15
1.09,0,0,0,15
1.1,0,0,0,15
1.11,0,0,0,15
1.12,0,0,0,15
1.13,0,0,0,15
1.14,0,0,0,15
1.15,0,0,0,15
1.16,0,0,0,15
1.17,0,0,0,15
1.18,0,0,0,15
1.19,0,0,0,15
1.2,0,0,0,15
1.21,0,0,0,15
1.22,0,0,0,15
1.23,0,0,0,15
1.24,0,0,0,15
1.25,0,0,0,15
1.26,0,0,0,15
1.27,0,0,0,15
1.28,0,0,0,15
1.29,0,0,0,15
1.3,0,0,0,15
1.31,0,0,0,15
1.32,0,0,0,15
1.33,0,0,0,15
1.34,0,0,0,15
1.35,0,0,0,15
1.36,0,0,0,15
1.37,0,0,0,15
1.38,0,0,0,15
1.39,0,0,0,15
1.4,0,0,0,15
1.41,0,0,0,15
1.42,0,0,0,15
1.43,0,0,0,15
1.44,0,0,0,15
1.45,0,0,0,15
1.46,0,0,0,15
1.47,0,0,0,15
1.48,0,0,0,15
1.49,0,0,0,15
1.5,0,0,0,15
1.51,0,0,0,15
1.52,0,0,0,15
1.53,0,0,0,15
1.54,0,0,0,15
1.55,0,0,0,15
1.56,0,0,0,15
1.57,0,0,0,15
1.58,0,0,0,15
1.59,0,0,0,15
1.6,0,0,0,15
1.61,0,0,0,15
1.62,0,0,0,15
1.63,0,0,0,15
1.64,0,0,0,15
1.65,0,0,0,15
1.66,0,0,0,15
1.67,0,0,0,15
1.68,0,0,0,15
1.69,0,0,0,15
1.7,0,0,0,15
1.71,0,0,0,15
1.72,0,0,0,15
1.73,0,0,0,15
1.74,0,0,0,15
1.75,0,0,0,15
1.76,0,0,0,15
1.77,0,0,0,15
1.78,0,0,0,15
1.79,0,0,0,15
1.8,0,0,0,15
1.81,0,0,0,15
1.82,0,0,0,15
1.83,0,0,0,15
1.84,0,0,0,15
1.85,0,0,0,15
1.86,0,0,0,15
1.87,0,0,0,15
1.88,0,0,0,15
1.89,0,0,0,15
1.9,0,0,0,15
1.91,0,0,0,15
1.92,0,0,0,15
1.93,0,0,0,15
1.94,0,0,0,15
1.95,0,0,0,15
1.96,0,0,0,15
1.97,0,0,0,15
1.98,0,0,0,15
1.99,0,0,0,15
2,0,0,0,15
2.01,0,0,0,15
2.02,0,0,0,15
2.03,0,0,0,15
2.04,0,0,0,15
2.05,0,0,0,15
2.06,0,0,0,15
2.07,0,0,0,15
2.08,0,0,0,15
2.09,0,0,0,15
2.1,0,0,0,15
2.11,0,0,0,15
2.12,0,0,0,15
2.13,0,0,0,15
2.14,0,0,0,15
2.15,0,0,0,15
2.16,0,0,0,15
2.17,0,0,0,15
2.18,0,0,0,15
2.19,0,0,0,15
2.2,0,0,0,15
2.21,0,0,0,15
2.22,0,0,0,15
2.23,0,0,0,15
2.24,0,0,0,15
2.25,0,0,0,15
2.26,0,0,0,15
2.27,0,0,0,15
2.28,0,0,0,15
2.29,0,0,0,15
2.3,0,0,0,15
2.31,0,0,0,15
2.32,0,0,0,15
2.33,0,0,0,15
2.34,0,0,0,15
2.35,0,0,0,15
2.36,0,0,0,15
2.37,0,0,0,15
2.38,0,0,0,15
2.39,0,0,0,15
2.4,0,0,0,15
2.41,0,0,0,15
2.42,0,0,0,15
2.43,0,0,0,15
2.44,0,0,0,15
2.45,0,0,0,15
2.46,0,0,0,15
2.47,0,0,0,15
2.48,0,0,0,15
2.49,0,0,0,15
2.5,0,0,0,15
2.51,0,0,0,15
2.52,0,0,0,15
2.53,0,0,0,15
2.54,0,0,0,15
2.55,0,0,0,15
2.56,0,0,0,15
2.57,0,0,0,15
2.58,0,0,0,15
2.59,0,0,0,15
2.6,0,0,0,15
2.61,0,0,0,15
2.62,0,0,0,15
2.63,0,0,0,15
2.64,0,0,0,15
2.65,0,0,0,15
2.66,0,0,0,15
2.67,0,0,0,15
2.68,0,0,0,15
2.69,0,0,0,15
2.7,0,0,0,15
2.71,0,0,0,15
2.72,0,0,0,15
2.73,0,0,0,15
2.74,0,0,0,15
2.75,0,0,0,15
2.76,0,0,0,15
2.77,0,0,0,15
2.78,0,0,0,15
2.79,0,0,0,15
2.8,0,0,0,15
2.81,0,0,0,15
2.82,0,0,0,15
2.83,0,0,0,15
2.84,0,0,0,15
2.85,0,0,0,15
2.86,0,0,0,15
2.87,0,0,0,15
2.88,0,0,0,15
2.89,0,0,0,15
2.9,0,0,0,15
2.91,0,0,0,15
2.92,0,0,0,15
2.93,0,0,0,15
2.94,0,0,0,15
2.95,0,0,0,15
2.96,0,0,0,15
2.97,0,0,0,15
2.98,0,0,0,15
2.99,0,0,0,15
3,0,0,0,15
3.01,0,0,0,15
3.02,0,0,0,15
3.03,0,0,0,15
3.04,0,0,0,15
3.05,0,0,0,15
3.06,0,0,0,15
3.07,0,0,0,15
3.08,0,0,0,15
3.09,0,0,0,15
3.1,0,0,0,15
3.11,0,0,0,15
3.12,0,0,0,15
3.13,0,0,0,15
3.14,0,0,0,15
3.15,0,0,0,15
3.16,0,0,0,15
3.17,0,0,0,15
3.18,0,0,0,15
3.19,0,0,0,15
3.2,0,0,0,15
3.21,0,0,0,15
3.22,0,0,0,15
3.23,0,0,0,15
3.24,0,0,0,15
3.25,0,0,0,15
3.26,0,0,0,15
3.27,0,0,0,15
3.28,0,0,0,15
3.29,0,0,0,15
3.3,0,0,0,15
3.31,0,0,0,15
3.32,0,0,0,15
3.33,0,0,0,15
3.34,0,0,0,15
3.35,0,0,0,15
3.36,0,0,0,15
3.37,0,0,0,15
3.38,0,0,0,15
3.39,0,0,0,15
3.4,0,0,0,15
3.41,0,0,0,15
3.42,0,0,0,15
3.43,0,0,0,15
3.44,0,0,0,15
3.45,0,0,0,15
3.46,0,0,0,15
3.47,0,0,0,15
3.48,0,0,0,15
3.49,0,0,0,15
3.5,0,0,0,15
3.51,0,0,0,15
3.52,0,0,0,15
3.53,0,0,0,15
3.54,0,0,0,15
3.55,0,0,0,15
3.56,0,0,0,15
3.57,0,0,0,15
3.58,0,0,0,15
3.59,0,0,0,15
3.6,0,0,0,15
3.61,0,0,0,15
3.62,0,0,0,15
3.63,0,0,0,15
3.64,0,0,0,15
3.65,0,0,0,15
3.66,0,0,0,15
3.67,0,0,0,15
3.68,0,0,0,15
3.69,0,0,0,15
3.7,0,0,0,15
3.71,0,0,0,15
3.72,0,0,0,15
3.73,0,0,0,15
3.74,0,0,0,15
3.75,0,0,0,15
3.76,0,0,0,15
3.77,0,0,0,15
3.78,0,0,0,15
3.79,0,0,0,15
3.8,0,0,0,15
3.81,0,0,0,15
3.82,0,0,0,15
3.83,0,0,0,15
3.84,0,0,0,15
3.85,0,0,0,15
3.86,0,0,0,15
3.87,0,0,0,15
3.88,0,0,0,15
3.89,0,0,0,15
3.9,0,0,0,15
3.91,0,0,0,15
3.92,0,0,0,15
3.93,0,0,0,15
3.94,0,0,0,15
3.95,0,0,0,15
3.96,0,0,0,15
3.97,0,0,0,15
3.98,0,0,0,15
3.99,0,0,0,15
4,0,0,0,15
4.01,0,0,0,15
4.02,0,0,0,15
4.03,0,0,0,15
4.04,0,0,0,15
4.05,0,0,0,15
4.06,0,0,0,15
4.07,0,0,0,15
4.08,0,0,0,15
4.09,0,0,0,15
4.1,0,0,0,15
4.11,0,0,0,15
4.12,0,0,0,15
4.13,0,0,0,15
4.14,0,0,0,15
4.15,0,0,0,15
4.16,0,0,0,15
4.17,0,0,0,15
4.18,0,0,0,15
4.19,0,0,0,15
4.2,0,0,0,15
4.21,0,0,0,15
4.22,0,0,0,15
4.23,0,0,0,15
4.24,0,0,0,15
4.25,0,0,0,15
4.26,0,0,0,15
4.27,0,0,0,15
4.28,0,0,0,15
4.29,0,0,0,15
4.3,0,0,0,15
4.31,0,0,0,15
4.32,0,0,0,15
4.33,0,0,0,15
4.34,0,0,0,15
4.35,0,0,0,15
4.36,0,0,0,15
4.37,0,0,0,15
4.38,0,0,0,15
4.39,0,0,0,15
4.4,0,0,0,15
4.41,0,0,0,15
4.42,0,0,0,15
4.43,0,0,0,15
4.44,0,0,0,15
4.45,0,0,0,15
4.46,0,0,0,15
4.47,0,0,0,15
4.48,0,0,0,15
4.49,0,0,0,15
4.5,0,0,0,15
4.51,0,0,0,15
4.52,0,0,0,15
4.53,0,0,0,15
4.54,0,0,0,15
4.55,0,0,0,15
4.56,0,0,0,15
4.57,0,0,0,15
4.58,0,0,0,15
4.59,0,0,0,15
4.6,0,0,0,15
4.61,0,0,0,15
4.62,0,0,0,15
4.63,0,0,0,15
4.64,0,0,0,15
4.65,0,0,0,15
4.66,0,0,0,15
4.67,0,0,0,15
4.68,0,0,0,15
4.69,0,0,0,15
4.7,0,0,0,15
4.71,0,0,0,15
4.72,0,0,0,15
4.73,0,0,0,15
4.74,0,0,0,15
4.75,0,0,0,15
4.76,0,0,0,15
4.77,0,0,0,15
4.78,0,0,0,15
4.79,0,0,0,15
4.8,0,0,0,15
4.81,0,0,0,15
4.82,0,0,0,15
4.83,0,0,0,15
4.84,0,0,0,15
4.85,0,0,0,15
4.86,0,0,0,15
4.87,0,0,0,15
4.88,0,0,0,15
4.89,0,0,0,15
4.9,0,0,0,15
4.91,0,0,0,15
4.92,0,0,0,15
4.93,0,0,0,15
4.94,0,0,0,15
4.95,0,0,0,15
4.96,0,0,0,15
4.97,0,0,0,15
4.98,0,0,0,15
4.99,0,0,0,15
5,0,0,0,15
5.01,0,0,0,15
5.02,0,0,0,15
5.03,0,0,0,15
5.04,0,0,0,15
5.05,0,0,0,15
5.06,0,0,0,15
5.07,0,0,0,15
5.08,0,0,0,15
5.09,0,0,0,15
5.1,0,0,0,15
